Date,SPY_bh,AAPL_bh,MSFT_bh,GOOGL_bh,AMZN_bh,META_bh,NVDA_bh,TSLA_bh,JPM_bh,BAC_bh,WMT_bh,PG_bh,JNJ_bh,XOM_bh,CVX_bh,HD_bh,MCD_bh,KO_bh,PEP_bh,DIS_bh,NFLX_bh,ADBE_bh,CRM_bh,INTC_bh,VZ_bh,UNH_bh,portfolio_comm_0.0,portfolio_comm_0.0001,portfolio_comm_0.0005
2019-09-20,159444.45356309463,216096.54324528648,331038.187498552,232242.4618221861,581537.6783896814,242103.21739594516,889188.578271272,109716.82579755202,213965.33853871052,178828.1157310512,153637.36933109694,157246.1529061597,143498.4170523503,93072.56875970522,134171.32091258618,241655.90973610923,256245.0317829272,149459.70710412133,164115.68024420316,150478.2383903599,543144.9751831905,384171.9902279622,261985.13335331762,159499.8884503709,159442.50803932402,249026.91061878568,49070.33387234126,48159.67270559599,46724.967457797095
2019-09-23,159406.96245714196,217079.1281634319,330325.92406451976,233158.36016507188,578665.8982538412,238138.9427816183,900259.2938334178,109994.98332809446,213929.37969007625,178405.07496878505,154477.94539340006,158506.83006450374,143596.57253717392,93137.10660319333,134797.31177503086,243355.36434060332,258876.15254712082,150097.32326464407,165005.007356345,150694.39547559072,533455.5959090504,383522.27880344423,261056.70162522717,160065.93017246196,159230.92288882736,244621.39105137077,48594.92175152217,47692.83466429045,46271.16613676743
2019-09-24,158156.15870792375,216046.9527844413,326147.5913427481,230068.93111423517,564504.7307526838,231077.09852009517,888364.6301540079,101778.29962935594,211140.08757900415,174899.79863346595,155502.39850021782,159008.52194203684,143389.4556430332,91858.79269373936,133545.40756400183,242451.88870201254,259463.55660786398,150540.90942041046,164907.5758895219,150136.9414925349,510726.77136212797,376651.94223681116,256667.82310115904,156669.61146747964,160024.29678845822,240590.19859034213,48864.08392574702,47957.36468405058,46528.147465731665
2019-09-25,159091.58870893455,219371.81579374973,330848.2300745862,235282.79140779708,573165.4241677745,233014.64678809798,917714.4211986252,104281.60651693794,212345.772440502,176773.31916500625,155594.3370224751,158249.50174715815,142779.05122178618,92129.96111307887,133297.1528162502,245345.27301782186,260210.0529116143,150180.52162777793,164578.591431806,151411.09393663556,531108.5141261199,383508.4416923968,258254.6101907383,160443.29132052267,159389.57098527628,237564.076606716,47787.869802974805,46900.979899352096,45501.23482229905
2019-09-26,158760.19603363832,218240.33334881227,331275.5189197498,234593.52387065414,563931.0176798215,229585.71533964976,913131.9016913559,110601.43249432306,210600.19374251735,176048.07928036916,155371.03890365208,159908.92083526088,140446.4550904074,91639.28525606665,129681.68490327876,247163.03206858173,260173.37294682092,150790.41365356528,165346.13780427998,149340.56716880781,528219.7451062526,392327.91253258364,257157.3250517251,160128.80546448918,159839.18757706243,230410.52597278732,47620.96842815791,46738.601587241195,45342.89076807694
2019-09-27,157904.95035971282,217178.4036933146,326978.55894029903,231507.9175431314,559266.8293134986,225748.8800253662,884400.2694189756,110405.3576568757,211841.87042729286,177377.64953643887,155568.06180432733,160243.40924233565,140173.9613506764,92297.8008936769,127998.08385737317,247238.29910823278,260858.72868947053,150568.63355514588,165199.96195784194,147850.26657675763,527758.3716017682,383660.5233549763,250270.0763666016,159688.5826988884,159468.9691542709,230175.29009069304,48316.9554696313,47422.157662337326,46007.16762831406
2019-09-30,158637.2826087639,222289.7531995505,330064.905644706,230599.56290138594,562657.2262839968,226998.07948288094,896294.1423612289,109830.83098746902,211787.90742335888,176289.81685880697,155870.13609507374,159998.98749203523,141024.15104076188,91174.44322759176,127998.08385737317,249561.64115848098,262755.50694039365,150929.02134777844,167027.3949371846,148259.8174917788,536865.9259041728,381877.2656687353,250573.9810624244,162047.10354875505,159627.63207487384,232378.01326181184,48096.23745586787,47204.91759390166,45796.20320990281
2019-10-01,156750.27811135593,222905.11641892855,325411.7178159395,227740.5437743971,562572.9498119142,224104.51082145076,895933.7639020705,111572.66174070492,207936.93071854304,171878.05175366983,154780.03617831983,159317.23212908895,141689.04619071615,89030.97642926825,125202.84546737149,248550.59137212337,255792.19379087765,151511.2541361495,167356.2877270498,147383.8119917759,540797.8551374053,376983.69541143684,249307.89491888537,159625.693732374,158278.84159613147,232260.43193335336,48185.30446484004,47291.80526346495,45880.87620928483
2019-10-02,153981.37158430688,217317.33582384142,319666.3709316691,222437.91781057665,555305.9834996905,222562.15192098802,890990.7670934979,110861.3392798496,203797.95347821896,168251.90662913184,152507.9637992481,155753.98384060562,143879.92232164185,86706.74626067014,121188.05936631534,242602.44215008453,252426.86166942585,147158.59094161922,163177.59729396502,146917.3663440755,537688.4242332818,368620.4273726743,243450.4319335235,155317.4098032535,155792.9643823757,231768.50519221424,48524.058891625726,47607.65336934775,46132.79114951772
2019-10-03,155242.9203921211,219163.3624098473,323536.1381982558,224611.4775886668,558932.9876547209,228655.18280623105,933573.3467709229,106255.9744609589,203507.71066695917,168070.6305946272,152757.4546653522,156602.94267401024,142997.01413661515,87778.46964672006,122116.21032965205,243957.67497674053,257028.22991080626,149265.61220204586,168038.5486229197,145791.06334432174,537929.1741163648,376555.16683210735,248143.18895021602,157330.03450004742,156057.45693861207,230282.2354621479,48524.22163233312,47608.65391580313,46133.222325703326
2019-10-04,157343.67800844376,225306.91883113785,327904.38989107346,228677.1836616515,563869.4424405358,230019.10706549376,936971.8362282036,105526.42082343473,207915.64558622448,171454.99741674183,155187.16185913744,159510.16726747958,145689.35332756815,89056.82360862137,122871.70470585537,245162.4124616341,259059.74910510614,151206.27567459628,170901.55331173027,148202.9138218183,547237.3405670535,382858.7302678789,249881.84977811133,160128.80546448918,158411.11752255773,235029.881364229,49292.09148153814,48361.409628312285,46864.64346780461
2019-10-07,156664.80197744953,225356.54082804717,325530.3450736186,228165.4329299561,561603.8198409887,229037.59881205775,949123.5883256802,108394.50126838763,207462.14531546138,171092.40462374702,153965.70234581784,158017.96328785777,145144.3257519114,87830.12395297896,122234.91727001057,243882.42730585928,259341.16618898555,149348.75864732443,168538.1154923251,148919.63015742574,550587.4830914052,382775.79197422246,251181.68564127613,159185.41626882457,159336.72287615272,236569.62378002278,48167.905294747674,47257.65415708273,45794.150521656695
2019-10-08,154232.63374750243,222716.49921936417,322087.98201095505,224743.64497685438,552803.7042575878,226577.4218764716,912565.3385185922,109456.91901202548,202836.52828775125,166982.7571930097,154425.41145127776,155561.0370641924,143705.51389839363,86125.67870540878,120562.10172409649,243807.0827911288,258349.91090681378,148544.79767838927,167197.92005646738,146155.12349758713,543084.7877124199,374384.8497133651,246303.200353848,156386.61795540844,157935.09911244083,235361.37174189152,48343.11430105718,47430.51779405325,45960.52621736211
2019-10-09,155697.2623689482,225326.7550154759,328189.364479942,227060.69496237743,558145.3686301234,229254.33391725845,930484.0355419054,111499.69789733544,204305.8948852454,168554.1057515028,156198.45261562127,156911.6994131527,140849.7426175137,87081.22996793535,122105.42482966051,246248.72928764278,260454.81189003575,149237.9010467743,167941.12861457793,147133.51449202502,536685.4017547154,379140.1754191316,248227.6156556774,158745.1798287366,158242.37417721312,237467.87703003074,47690.1721070722,46789.251900117095,45338.75805844945
2019-10-10,156750.27811135593,228363.83567156168,330230.98380545666,228395.81378366466,557584.6135594241,229483.7638996151,942429.8994522106,111595.45234223656,207171.935478845,171938.48614827928,157091.49664335325,156860.2360772881,140675.34421831416,88127.11952544792,123670.31893520762,249120.61426891462,259145.3721218496,148766.60373573628,167989.83861874882,147144.87377654205,562664.0818832747,380121.6822045893,247147.25778287402,160726.33953054255,159872.33438547768,239232.12783944354,47275.19613775762,46381.99377290457,44943.66331376714
2019-10-11,158375.31126362877,234437.94967963695,331607.9059587702,229574.157343873,561363.948426904,234786.49453433542,957671.0616208493,113031.76901575325,210672.88634390594,174718.5225989613,157918.95983784247,155766.85549358308,143149.66035014603,89069.73384748214,125353.95320133904,252401.18029409734,255792.19379087765,147768.53488526188,167685.28364324706,147918.50271939125,567578.9455962466,384697.2942119955,252143.81468259543,163808.14503051701,160139.58423436395,237457.14954155547,46522.843950600945,45643.25004140585,44227.325702091875
2019-10-14,158198.92368236926,234100.51379344083,331299.39818296494,229963.17394757373,562825.7792281618,233626.51239742068,960451.5899901818,117167.47393708162,211235.1534759437,176108.50010031674,156513.67276252827,154429.00660748733,142484.7451520944,89327.9786771451,125386.298627905,251884.86699611007,255009.08310034015,147768.53488526188,167453.76502779828,147554.46044068842,572794.7466630725,383992.2765296019,252143.81468259543,162393.02705080216,159257.76943177904,235874.60700962658,45496.228654237115,44635.59889070242,43249.41556825322
2019-10-15,159765.1549947795,233554.64029137432,336094.90026802645,234584.07607539167,572857.5479713462,240777.53473726512,1011118.172146815,117591.53306323363,217602.161421926,179674.19725558348,156986.47824162873,150762.8432852974,144795.54900160976,89637.87113765907,125526.60978847243,253433.76815253217,253589.4067037554,148350.72873524146,166089.28906998382,147622.7144578846,570226.964733031,386217.89990621986,257832.5814762253,165569.21386125332,161796.27239234792,255121.78994552413,44145.977320046746,43310.497847954925,41963.79311122579
2019-10-16,159508.56514810646,232611.72774190508,333340.9790555597,234727.5953529638,576115.0017746157,241618.8695712232,999996.0586694847,118439.65131553757,217094.2365022213,182333.3649170466,156842.00577724917,151187.328521011,147335.24197903188,88101.29237231848,124231.51928384279,253734.95252375555,254911.0876997629,148295.29344523448,166198.9581948767,148874.13939566998,574299.3186437769,376969.9004867035,248092.56437077734,164940.26949816066,161101.53841364506,253410.93859666146,44457.25820383581,43615.436324517425,42260.23697223348
2019-10-17,159978.9439903506,233514.9048505699,331631.66986322583,236578.22948898183,579372.5050359087,242689.59514525923,1000408.428096695,119451.90886290227,218309.59942155879,182877.2880431935,157393.58742827302,150987.96919415423,148425.25703415065,87985.09354716356,124490.51523795149,254670.73527046212,253136.63428971203,149126.99152836885,166856.78960853245,150592.00998115574,588482.2493354938,372186.9005588421,246742.07772497542,163084.846705922,161422.17004120004,260553.81666099784,44640.061292977654,43794.13198796957,42434.37745799703
2019-10-18,159278.73928711828,234636.40613121007,326218.8446031952,234993.84875853063,569658.40517781,236902.45782239886,980841.4394702753,117162.9079894365,218690.5389895069,183421.18402001666,156474.23519404652,152075.4143863416,139192.92775297217,87300.73073020017,123832.19002234946,255918.39394935124,255155.91225619052,151871.6549082459,165991.81176923536,148908.27087290873,552272.6174844219,367044.51542057435,243230.92773996366,161512.51314716478,163132.34374693094,262339.5407536555,45822.06443438085,44954.96469251364,43559.71306647939
2019-10-21,160358.48313855447,238705.66216628638,328640.3403237217,234969.31356098742,578782.569731331,241886.5411541625,1009264.1900408262,115589.79552447118,224114.24131157305,187470.35633215893,157262.29380840072,154159.7144029258,139541.7345754199,88759.82136074452,125850.38518298199,254595.42949327134,256807.97524736295,150346.82749779883,165833.44409865295,148191.52772545745,557789.3176422467,368869.2422536435,244007.45952653966,163933.9229635458,162330.72761765838,260821.12517075197,45037.93507895025,44185.81453172415,42813.25281991643
2019-10-22,159834.68395490985,238159.7571281557,323749.6672620781,234387.69274955842,572322.7089049728,232428.28865992327,1007204.9128005335,116538.23416932138,226363.5901241932,188558.20258445272,157052.19102825833,158172.93519658074,140827.92026350417,89211.73979954285,127134.65696739423,255133.26149456596,243860.47229935834,149293.3103778536,166491.32134623406,150626.1325211132,535000.3056245536,360920.6656831631,240259.98289455206,163556.56181548507,162384.13904463514,266766.3871539607,45118.08471235784,44263.45804254263,42889.80223073644
2019-10-23,160299.68129869192,241355.63763517048,325815.2427566475,237490.33417869295,571168.8037581668,237284.8345859469,1004527.1802615696,116127.84679497546,226962.16233862104,189887.7864151843,156750.10024333853,159234.50906456483,141590.9207780386,90063.96909873583,127328.962068371,252411.94933013595,243787.09051043625,151483.5300014141,167453.76502779828,149181.31375353748,544188.1353965558,361238.6239330554,244986.5420372672,162644.61026583408,162678.0427224707,264969.9904917107,45391.3231585935,44532.2294019863,43149.75543632192
2019-10-24,160561.61676717064,241752.629378477,332225.22913373937,237769.79996255765,577200.8526810545,237578.07251345224,1013641.315571647,136646.74587194304,226798.90487911782,189525.1800475276,156421.73424027095,161551.8488453627,138974.9548140945,89211.73979954285,126897.24308667722,251573.04917023703,239883.27552085606,151400.33163828027,167989.83861874882,148191.52772545745,544649.5089010402,372822.81705862674,250033.77592282425,164248.39514509213,161876.4562415062,261451.97837953415,40543.62952932867,39773.73279802054,38532.04166307134
2019-10-25,161219.1282492703,244730.13840942027,334100.6933926636,238749.88517294987,570896.5373386749,239502.84741974168,1053185.78425095,149619.2554100446,228612.8894748483,191700.8318281296,156342.9415741742,159558.1508345917,139901.45758689672,89418.37037539422,128073.62665094832,252100.07339795335,238157.74330341993,149016.08200996343,166466.97207338928,148919.63015742574,555321.8226549198,374592.2376338203,254034.45406160058,177550.5397080784,161315.28789063037,261879.74155905918,36420.405165047974,35726.079863946135,34605.145232578936
2019-10-28,162127.84807958087,247181.57858657098,342314.92922115244,243410.438970731,576001.5450686548,241427.64194717046,1064771.170859952,149427.74652024236,229483.58493398433,192426.0581381048,156579.36905498448,159855.90964239268,140806.11795759207,88630.71229672882,127868.56927020589,254702.98427226834,234694.4595000617,148517.0475847262,166381.7095137479,148498.71102060622,565432.4759616005,375103.70450680616,261293.02827220302,178493.98360169173,160807.59026334737,264168.02834985964,36002.22147116217,35315.85675279349,34206.971575638476
2019-10-29,162079.7374833297,241464.81548919016,339086.19135461084,238062.5071948595,571343.8357034134,241312.89752428312,1044844.5945115305,144188.5825087286,229338.48001567615,193816.06278878395,153860.68394409333,160011.24232981575,140740.74111200182,88372.43409002642,127490.83315551284,251841.8489582652,235722.41660636224,148073.47440842362,165784.69971903804,147304.15400365624,564128.5161291803,375241.9490583382,261799.45748897895,177173.1785600177,160834.3033889128,269771.1090795193,37403.36929449591,36691.707649628814,35541.39979066533
2019-10-30,162576.93412624332,241434.9981405548,343311.89807361446,238070.05089599983,576944.7590352545,239961.76624787308,1045255.9755172951,143636.85948641828,228068.70893471868,191096.47430737325,155108.3691930407,161746.02925216977,144795.54900160976,87442.76338389242,125580.57050865592,254100.65426736127,240947.91259194995,149542.8275904722,166783.66158062874,147440.7067244551,584670.7333066578,384863.1707993083,267184.371993183,177990.78982265352,162517.73432077022,272454.99489071325,37767.26336226019,37048.845400254424,35887.900016686144
2019-10-31,162143.8311300133,246893.74892925206,340368.1347959414,237711.26723713908,575865.4365879206,244295.72274859197,1035061.1990404652,143595.81813987077,226599.37531186797,188981.24334671887,154005.17290264627,161189.32444188406,143923.53695751476,87249.08309934915,125343.11233430445,252315.18295594738,240715.41670068525,150901.29721304303,167112.657496826,147804.73112859542,576566.1632199646,384199.62226374296,264162.7239587373,177770.68527709675,161582.53773951664,270209.43499087065,38325.61244329962,37596.68195764273,36419.52000894231
2019-11-01,163645.9329190835,253900.8100905314,341199.06394057255,240251.15437523037,580656.0396623673,246806.85578305615,1043145.2015196733,142861.69203191908,231823.564554006,192184.30698500515,154477.94539340006,160360.80197613622,143007.97042183904,89870.28881419255,125418.67727469682,255283.8730489475,237337.7777734059,149431.9699899221,166820.24851154326,151024.30627705483,575362.528593114,384047.5827874776,269648.8876218187,177707.75528712082,161315.28789063037,269685.54545983765,38557.98021730933,37823.532321374114,36641.279175183
2019-11-04,164303.48027783958,255568.18487323803,343169.3915527203,243529.43758582958,584941.0333623425,248209.0412640409,1083873.897933254,144758.55627605485,233673.80477016137,195810.45210954317,154412.2326067705,154146.77292181284,141950.62374141804,92543.14883529485,131203.40378863388,252680.8653307832,230876.35496456656,147324.96170895928,164663.89982537276,151217.70904412647,587499.2765928993,383605.2170971007,266036.5408843265,181166.97663310467,159979.27583266346,268659.07492436754,37895.29309021027,37165.45088680065,35970.68996249787
2019-11-05,164121.72913644617,255200.9474064386,342955.9393947376,243874.95072611395,583984.86139358,247699.14671589216,1079291.6749524183,144644.56413170256,234181.74617718774,198348.73740712556,156106.5305875373,153926.67463871214,142157.76068365615,94376.7231731044,131602.75519694443,249755.19327562794,235183.9555975692,145328.83698747423,163262.88277056912,149545.35603224035,577809.935581614,399903.2667816103,266964.8940028216,180978.28238458716,158990.59370366292,267643.18542701815,37665.248713836976,36940.143071248895,35751.76183139435
2019-11-06,164159.14848908602,255310.1410284904,342006.22918074805,243793.7868972743,582059.5099958684,244168.24420627,1069096.305422721,148912.48585126974,234544.51671661914,198167.42064863537,156947.04067314698,155764.99340996973,142746.35277494235,92310.73115876137,129401.08472896117,251702.045177462,237631.5016631129,146382.30218956416,163786.7416204126,149340.56716880781,578933.3330017219,397290.58397249115,268281.5785226008,182132.4091020942,160673.9949872123,267878.4945342897,37240.75266967804,36523.35497958935,35348.08025371186
2019-11-07,164736.3859524593,258256.74471658576,342481.0073819032,246801.99397899277,579605.8974489119,242727.77788242386,1072751.982140213,152998.030576325,235814.2713102549,200826.57473543662,157905.83047585524,154858.79878149903,143258.64180756052,94273.41456058659,131548.76125653513,250551.17224153128,236285.3382114626,144968.4102564502,162422.2312871541,151263.2355550074,580899.3167497655,401949.1342735538,269243.8123767139,183555.33521398556,161742.86096537113,274230.02810748434,36015.1953881839,35317.402012899285,34181.38390170685
2019-11-08,165142.6532096916,258963.59405800636,346517.0258473798,247190.98151255422,578853.8882012507,243263.21915399926,1069868.6579405114,153727.5907366315,236503.58974333608,201007.85076994123,156868.24800705025,154962.35390644774,144969.9373767606,92483.07683968567,130512.72207305726,250443.5593562247,236933.9265519773,144746.59121963932,162190.78142259337,156951.52910179878,584911.4449268859,404285.32797960885,271961.5557153369,184250.99740000136,158589.7485786416,274775.35430917353,35842.94306121857,35148.069493368035,34017.44476901642
2019-11-11,164827.31533814064,261014.25816415483,346873.0229791765,245166.6532944026,574241.5318435794,241695.31353010982,1071928.2317072381,157352.6009366324,235669.13341730324,200524.41633705125,156342.9415741742,154483.36781097524,143858.12001572974,91921.14767884719,130383.17426566414,249324.9741596399,235746.899062005,143720.82419335714,161289.25102782578,155563.58719233968,590147.2957296836,401257.95370220765,273092.53816757887,184503.93438926357,159284.46773319042,271695.814558703,35409.36890731842,34723.953227117425,33605.29149257294
2019-11-12,165174.81663216677,260775.29363820612,349152.24289632775,244964.6158264815,576299.7769504961,247890.3350976662,1079291.6749524183,159559.51911700313,234290.54601310595,199980.49321090436,156448.05894093882,154405.66073418464,143171.45263200946,90653.54779905794,130545.06749962323,250744.7824649878,236530.09718988405,143360.4364007246,160789.7185338644,157656.87721560788,585794.1307267656,403262.3942336371,274915.62570093555,184029.64847611173,158509.56472948327,272936.15753078845,34966.69054733307,34288.853240087396,33184.0224381601
2019-11-13,165228.27285022364,263273.9590713922,349721.9229036261,244770.10752463114,568232.2336115121,246258.73925546408,1073936.4075587802,157817.68836376723,233057.06352721681,198167.42064863537,158890.87900253796,156192.21358099044,143084.27348050708,89908.66573415669,131969.6615180115,252551.7918484789,238634.95445443524,145301.0479554197,162385.6787316836,169192.7445363048,567940.0704208713,405778.3016380524,274476.72212660965,183049.4065375125,158750.04215618802,271139.8157874215,35637.32391296417,34947.95645625866,33822.37746249787
2019-11-14,165468.73613983858,261452.24679083098,351502.6007151666,247219.29582820245,568715.1912112103,246207.74391430742,1080218.4189000512,159295.05942939612,233274.76212298337,197623.51109715033,158457.46160939918,155998.03317418337,142746.35277494235,89516.61235332294,131624.30405011028,254434.14574670044,237411.2469996696,145911.00487852618,162434.40019433585,167406.61099634154,580999.6036924802,407146.82566969714,275236.3266469758,182796.46954825032,158563.00580476812,273556.37478256697,35363.941752777406,34678.4679098872,33562.11147319428
2019-11-15,166666.20923929737,264558.1549068815,356037.0459274945,251825.19776415746,563817.6104318841,248693.42833104156,1051383.6942708683,160580.90855965813,234961.71190499215,199013.5157478295,156119.65994952453,156049.81073665773,147084.5705933104,90418.31977580242,131482.64193369178,255230.0278687545,237374.52331620545,146021.9143969316,163019.20670641997,164585.20066654243,591852.4798586724,411252.4399509457,275506.4554199744,183270.7828103765,159017.27718092027,288066.6026922701,34180.19419036896,33509.68504245556,32434.355049244085
2019-11-18,166789.08678751538,265892.00427534425,356915.1952576783,249237.98443933585,568044.2436641026,251625.21897191508,1093039.5300006603,159586.8756661799,236938.888010939,199194.80535699596,157932.1221881764,157797.51586407953,146964.63285067206,89542.75992603114,129204.79748784224,256907.9444011714,237753.8702226559,147019.94430901454,163323.76168192172,167975.43320119564,606978.2838210396,410782.44222478813,274763.72575942107,184187.71187335893,158830.22600534634,291841.1775194312,34205.45255981476,33532.685704305535,32458.031805149236
2019-11-19,166740.9941295924,265085.75325978437,357034.09168579616,247868.95530059104,568128.5201361851,254072.64216692722,1070949.8921601314,163932.32717676173,236866.37677008915,199073.95014243893,157459.30021490259,157189.04512934206,146953.7768059351,88627.98873030939,126916.04573450639,242935.8561543443,236725.9131163554,147158.59094161922,163945.15512492036,168805.90325303632,607038.4712918104,415537.7679305546,276772.4367507195,184503.93438926357,158990.59370366292,293231.2476728123,33543.233413086244,32882.01841075695,31827.977869144597
2019-11-20,166120.90200013257,261999.69709610404,356414.69205315615,245842.70845324764,565775.3073769795,251765.43163367175,1087375.4797473373,160603.69916118975,235143.13839301208,197563.04955321716,156461.1058320593,158315.34967893607,148174.55557628305,88902.42809951537,127886.05418240982,237600.88344833057,237570.33924267677,147546.7547868425,162933.9212298159,167156.31349659065,612174.0351518935,414846.5873592085,277177.6430118166,183081.04930083372,158937.12298007004,294653.4453727363,33952.897109375306,33283.45337398327,32217.517141452947
2019-11-21,165853.63884817637,260825.10485150025,356081.26678530034,245517.87871705336,562268.2389289914,252300.81404182912,1082226.4959094487,161793.79384655063,235687.28595849828,198469.57904702073,157419.8791405942,155790.8763721956,148719.53303169634,91045.5945044838,129444.55893118573,235062.43184008833,235391.99089252652,146825.9013247944,163141.0332800132,167122.1909566332,625273.7061583013,413049.49256192,274949.37542056135,184092.8656303183,159284.46773319042,295712.0251484549,33602.852538452455,32939.36776073254,31884.340356937566
2019-11-22,166222.52262942528,260596.10572181677,356343.2080751901,244296.11890384645,565836.9320742887,253435.28869759585,1085882.2714690852,151858.09608723727,237247.23390142876,200524.41633705125,156763.21311115244,155726.18060465346,150496.28563887623,90653.54779905794,129292.00058068955,234513.9276466044,236358.74185972012,147019.94430901454,163335.95350606611,168703.51775860135,622846.3489057733,413740.67313326616,274831.2251986726,182164.0655399026,159658.58490849234,296022.17038693285,34951.089328155824,34262.59745700634,33166.7584916269
2019-11-25,167510.7457312833,265165.3818217139,360249.9093712746,246556.5547931427,574951.4028551993,254671.73441453662,1139020.3026089321,153362.81065647825,238517.08741899472,202277.04093004894,156185.29026528733,156010.97465529633,150562.10354260908,90052.41396767687,129019.50614147853,234911.83965447667,234829.09114676152,147546.7547868425,163043.55597926475,170296.26640605554,633017.1514203699,422007.2079536389,272974.3355392933,185958.48958998898,158669.91760364585,302256.1775505519,34390.33541046173,33709.23143108166,32632.66378985993
2019-11-26,167890.26694115897,263094.7869230349,362155.63607810595,247946.42722174354,582438.7541202398,253626.47707936988,1117343.0341956136,149979.4695425527,238843.58585067943,201551.76032142626,156539.96447484943,158276.49032152945,150551.08711309303,89830.24304225574,128376.49544999177,237450.29126271885,237423.488227491,149431.9699899221,165321.7656144725,172514.71411648046,626878.5650817204,425628.9873976824,274375.4205613354,186243.0556680852,160032.6724354862,300898.08849335904,35242.39036499054,34546.20434673107,33443.52490436188
2019-11-27,168638.67193228353,266628.71826949634,362846.4812357922,247782.03558417608,589430.189783419,257488.85911708014,1124556.8304338916,151060.13803120644,239551.04033763398,201974.84180767796,155975.1709909716,157629.20678147578,151187.70442167803,89777.98127387877,128681.64537121,239859.61128234718,240225.89874384238,149570.55172520762,165577.6449612474,172332.66169664453,633779.4622787079,427232.5313855631,272636.73353024165,185009.8630657366,160593.811138054,300117.5813284585,35174.04693161041,34479.48906047619,33378.63025104157
2019-11-29,168013.2521193462,266041.4221471944,360607.29080818524,246263.81849070164,583689.8937412911,257029.94028894874,1116827.6712537452,150444.57001525222,239006.85979750435,201370.4707122598,156408.62137245707,158017.61414718025,150902.3398034224,89033.09253356962,127657.188973144,237181.41399961125,239523.84246895072,149151.62655071332,165480.14474353628,172446.45116200298,631231.7300846383,427882.242810081,274966.2502803742,183555.33521398556,160967.92831335592,299262.07327570266,35251.03000198395,34555.460270955926,33451.9121609842
2019-12-02,166585.97109722745,262965.39445190754,356247.8832869287,243387.79333224028,577466.640099465,254557.02923392793,1078232.68021533,152692.52954217046,238480.7823366047,202035.31692627302,156658.1617210812,158872.03121317658,150759.6374461972,89412.0954919769,127297.51358790287,234072.90075703803,240386.06209428393,150129.16188941276,165541.08094729556,171354.27963948794,621863.3761631788,418509.8359500801,271775.8274446012,182322.15628612417,160219.72361106015,299037.58318837796,35119.33375106842,34426.29123409069,33326.78763400666
2019-12-03,165468.73613983858,258276.69127714832,355676.2421807189,244498.12730162826,573693.7842330665,253435.28869759585,1070039.8525349335,153298.97870839908,235415.16271379005,198469.57904702073,155856.9737447398,159169.76674493236,150540.14085191782,88706.39807139455,126305.72374525269,230179.19695336997,237848.8927536194,150268.85985858744,165029.37954615246,169033.44643462804,614180.0801090262,420113.3799379608,272738.06129871437,177294.51228471487,160700.70811277773,296086.33394854685,35196.752271512996,34494.97946852294,33354.77347178069
2019-12-04,166489.73196639685,260556.30720888407,356962.64616074995,249068.0113350287,570689.1103880211,253295.05641469985,1079108.8169849352,151853.5301395921,240058.98174466033,200343.0860038992,155883.21597454092,161215.20740410997,152976.72646446087,89712.64238144376,127450.11623203353,231759.64983588355,239314.5174732051,151637.50538079898,167271.07100133377,168692.14953680304,610488.9007588768,418178.0827754545,264061.422393463,177136.4352129805,161742.86096537113,298673.96526417264,35312.99267754937,34607.867091356195,33465.744708963306
2019-12-05,166789.08678751538,264378.9827585242,357153.14192559343,250582.56559095523,564138.4940884988,254123.6375080839,1075604.9618015266,150640.6448526996,241364.9754713993,201072.27611513808,156542.88394353254,161331.7272862168,153174.26036804897,89399.03839414251,126785.27985216556,230568.91597159414,239191.34011825244,151358.1483808411,167264.88342141086,167736.52179780562,607560.0322670655,418896.8953825814,267083.09663110715,177326.18239701045,162517.73432077022,301539.66919061646,35239.30949197198,34534.4061500415,33396.40858835784
2019-12-06,168312.4634338391,269485.6964633329,361488.631730715,252929.83398624865,567742.7970107323,256277.86201786934,1093278.9256748462,153157.63001487,244956.5901185051,204596.6248503733,158020.43199229657,160775.08066604403,154074.24953205234,90836.50737852861,128616.26796674391,231954.44155430116,240595.43080870033,152000.55396351614,168516.26416841216,167986.8192975565,616567.3378896103,423320.46791372227,266728.54115264723,179634.43583202452,163506.44609807883,300756.17809974076,35471.20875344659,34762.07491224853,33616.39075083342
2019-12-09,167783.3545050452,265712.8794310831,360559.57073467475,253609.69733333797,567065.3704625431,256647.56352540074,1093278.9256748462,154817.3650294461,243813.83736394765,203624.32611984853,157466.37621527005,161655.36905624365,154205.985580005,91032.52405583364,127842.45817269046,234390.1418384701,239770.15346018528,151022.97968642524,168270.90370750622,166337.21166654825,606837.8591435262,424453.9719891311,265833.9115505795,178749.0538109531,163025.43194805318,297911.6362495382,35935.84818826104,35217.271262346185,34054.69385141936
2019-12-10,167596.2398035179,267265.8729091885,360011.6935329206,253590.801742813,563726.8549587202,256048.392793234,1102605.670437927,159062.50919304637,243977.04536148574,203745.95509013167,157176.1117526428,160878.6707050605,153646.23267681495,90248.43732038981,128485.47993758583,233708.16745192502,240102.72138888974,150185.09039904518,167179.04793770253,166212.08972851667,588020.8758310095,420472.80733468133,264010.82401722285,178938.80099498303,163613.31342449447,300036.92379565636,35837.91554437066,35120.65395659057,33962.60890574065
